This file lists the wavelength (W) in Angstroem and photon flux (F)
in 1E10 m-2 s-1, followed by the line/range identification for the 
specific wavelength group. -------------------- 12/15/94/dkb

     W        F
  403.26    53.4NE VI     1   .481009
  417.24     8.8FE XV     2   .408009
  430.47    82.3MG VIII   2   .009640
  436.70   122.4MG VIII   2   .009640
  453.00     1.3HE I (C)  1   .830009
  454.00     1.3HE I (C)  1   .830009
  455.00     1.3HE I (C)  1   .830009
  456.00     1.3HE I (C)  1   .830009
  457.00     1.3HE I (C)  1   .830009
  458.00     1.3HE I (C)  1   .830009
  459.00     1.3HE I (C)  1   .830009
  460.00     1.6HE I (C)  1   .830009
  461.00     1.6HE I (C)  1   .830009
  462.00     1.6HE I (C)  1   .830009
  463.00     1.6HE I (C)  1   .830009
  464.00     1.6HE I (C)  1   .830009
  465.00     2.0HE I (C)  1   .830009
  465.22   180.0NE VII    2   .012600
  466.00     2.0HE I (C)  1   .830009
  467.00     2.0HE I (C)  1   .830009
  468.00     2.5HE I (C)  1   .830009
  469.00     2.5HE I (C)  1   .830009
  470.00     2.5HE I (C)  1   .830009
  471.00     2.5HE I (C)  1   .830009
  472.00     2.9HE I (C)  1   .830009
  473.00     2.9HE I (C)  1   .830009
  474.00     3.3HE I (C)  1   .830009
  475.00     3.3HE I (C)  1   .830009
  476.00     3.3HE I (C)  1   .830009
  477.00     3.8HE I (C)  1   .830009
  478.00     3.8HE I (C)  1   .830009
  479.00     4.1HE I (C)  1   .830009
  480.00     4.1HE I (C)  1   .830009
  481.00     4.5HE I (C)  1   .830009
  482.00     4.5HE I (C)  1   .830009
  483.00     5.0HE I (C)  1   .830009
  484.00     5.4HE I (C)  1   .830009
  485.00     5.4HE I (C)  1   .830009
  486.00     5.8HE I (C)  1   .830009
  487.00     6.1HE I (C)  1   .830009
  488.00     6.6HE I (C)  1   .830009
  489.00     6.6HE I (C)  1   .830009
  489.50    11.0NE III    1   .326009
  490.00     7.0HE I (C)  1   .830009
  491.00     7.4HE I (C)  1   .830009
  492.00     7.9HE I (C)  1   .830009
  493.00     8.3HE I (C)  1   .830009
  494.00     8.6HE I (C)  1   .830009
  495.00     9.5HE I (C)  1   .830009
  496.00     9.9HE I (C)  1   .830009
  497.00    10.4HE I (C)  1   .830009
  498.00    10.8HE I (C)  1   .830009
  499.00    11.5HE I (C)  1   .830009
  499.37    77.5SI XII    2   .150000
  500.00    12.0HE I (C)  1   .830009
  501.00    12.7HE I (C)  1   .830009
  502.00    13.3HE I (C)  1   .830009
  503.00    14.0HE I (C)  1   .830009
  504.00    14.9HE I (C)  1   .830009
  507.93    76.5 O III  G 1   .415009
  515.60    33.5HE I-3    1   .730009
  520.66    35.6SI XII    2   .150000
  525.80    75.6 O III    1   .415009
  537.02   186.0HE I-2    1   .730009
  542.80    23.2NE IV     1   .330009
  550.00    23.2AL XI     1   .581009
  554.37   799.2 O IV   G 1   .460009
  558.60    61.5NE VI     1   .481009
  562.80    81.9NE VI     1   .481009
